id,name,tagline,industry,industry_2,type,address,street,street_number,zip,country,city,sectors,id_dup,name_dup
1723556,Erasmus MC,Largest and most versatile of the eight university medical centers in the netherlands,Health,,4,"Doctor Molewaterplein 40, 3015 GD Rotterdam, Netherlands",Doctor Molewaterplein,,,Netherlands,Rotterdam,,,True
1532028,Erasmus MC,Largest and most versatile of the eight university medical centers in the netherlands,Health,,8,"Netherlands, Rotterdam",,,3012,Netherlands,Rotterdam,,,True
1529329,Estonian Business School,Training facility that caters the needs of organizations’ management functions,Education,,8,"A. Lauteri 3, 10114 Tallinn, Estonia",A. Lauteri,3,10114,Estonia,Tallinn,,,True
935928,Estonian Business School,"Estonian Business School is a private, higher-education institution situated in Tallinn, Estonia",,,8,"A. Lauteri 3, 10114 Tallinn, Estonia",A. Lauteri,3,10114,Estonia,Tallinn,school,,True
1456600,Etihad Airways,"Welcome to the official Etihad Airways Twitter account. Follow for the latest updates, events and exclusive competitions. For questions reach us at @EtihadHelp.",Event Tech,Transportation,2,"United Arab Emirates, Abu Dhabi",,,,United Arab Emirates,Abu Dhabi,"Aerospace,accommodation",,True
1225582,Etihad Airways,National airline of the united arab emirates,,,3,"United Arab Emirates, Abu Dhabi",,,,United Arab Emirates,Abu Dhabi,,,True
2119278,Eucon,Driven by Data. Guided by Experts - Eucon,Real Estate,Transportation,2,"Martin-Luther-King-Weg 2, 48155 Münster, Germany",Martin-Luther-King-Weg,2,48155,Germany,Münster,,,True
1516340,Eucon,Driven by Data. Guided by Experts - Eucon,Real Estate,Transportation,2,"Martin-Luther-King-Weg 2, 48155 Münster, Duitsland",Martin-Luther-King-Weg,,,Germany,Münster,"Automotive,Market Intelligence,Information Technology",,True
985595,Euro Digital Partners,International Digital Marketing Agency with experience from ICOs to ecommerce,Marketing,,2,"Prague, Czech Republic",,,,Czech Republic,Prague,"Advertising,Adtech,SEO",,True
1225239,Euro Digital Partners,International Digital Marketing Agency with experience from ICOs to ecommerce,,,3,"Prague, Czech Republic",,,,Czech Republic,Prague,,,True
1457617,Evarei Management,Evarei - Evareium Manager | World-Class Real Estate Asset Management,Real Estate,,2,"United Arab Emirates, Dubai",,,,United Arab Emirates,Dubai,"Asset management,financial service",,True
1232576,Evarei Management,"Evarei is optimise and manage balanced investment opportunities,predominantly within the leisure,hospitality and real estate sectors",,,3,"United Arab Emirates, Dubai",,,,United Arab Emirates,Dubai,,,True
13964,Event Industry News,Event industry news,Media,,2,"Glasby Square, Retford DN22 6EP",Glasby Square,,DN22 6EP,United Kingdom,Retford,"event management,News & Magazines,conference,Advertising,Content",,True
2022791,Event Industry News,"Event Industry News - Exhibitions, Conferences, Meetings and Events",Event Tech,,2,"Retford, England, United Kingdom",,,DN22 6,United Kingdom,Retford,,,True
1342246,EventOPS,"Team, Project, and Budget Management software tools for Event Managers, Meeting Planners, Festival Directors, and Sports",Event Tech,,2,"United States, Raleigh",,,,United States,Raleigh,"platform,SaaS",,True
2051840,EventOPS,EventOPS,,,2,"Raleigh, NC, United States",,,27603,United States,Raleigh,,,True
12663,Evolix,"Evolix, Hébergement && Infogérance d'infrastructures Open Source / serveurs dédiés Linux à Marseille/Aix/Paris",Hosting,,2,"France, Marseille",,,,France,Marseille,"Hosting,agency",,True
1742822,Evolix,Kamp'n | Data Driven Marketing - Adtech Facebook Ads Google AdWords,Marketing,,2,"37 Rue Guibal, 13001 Marseille, France",Rue Guibal,37,13001,France,Marseille,"Open Source,Adtech",,True
2022728,ExpoPromoter,"Upcoming events: trade shows, trade fairs, conferences and seminars all over the world - ExpoPromoter",Travel,,2,"Shanghai, People's Republic of China",,,,People's Republic of China,Shanghai,,,True
11949,ExpoPromoter,ExpoPromoter is a British company providing online resources to the events industry worldwide.,Event Tech,,2,"United Kingdom, London, Great Russell Street, 10",Great Russell Street,10,WC1B,United Kingdom,London,"resource,event management,booking,Ticketing,mapping,conference,platform,Search Engine,Navigation",,True
166694,Extreme Venture Partners,"Innovate, Build, Invest - Continuing the Evolution of Canada's Premier Seed Investment Fund and Company Builder",,,3,"67 Yonge St Suite 1600, Toronto, ON M5E 1J8, Canada",Yonge Street,67,M5E 1J8,Canada,Toronto,,,True
1237770,Extreme Venture Partners,Early-stage venture capital and management expertise to startups,,,3,"Canada, Toronto",,,,Canada,Toronto,,,True
1296286,Exyn Technologies,Exyn is developing fully autonomous aerial robot systems with multi-modal sensing to enable robust performance in commercial environments,Robotics,Transportation,2,"United States, Philadelphia",,,,United States,Philadelphia,"mapping,Geopositioning,sensor,drones,Navigation",,True
2053499,Exyn Technologies,"The first industrial drone that flies itself, anywhere. - Exyn",Robotics,,2,"Philadelphia, PA, United States",,,19107,United States,Philadelphia,,,True
2024560,Ezra,Homepage - Ezra - Detect cancer early using MRI and AI,Health,,2,"New York, NY, United States",,,10007,United States,New York,oncology,,True
1249645,Ezra,Combines MRI & AI for early cancer detection,Health,,2,"34 W 33rd St, New York, NY 10001, USA",West 33rd Street,34,10001,United States,New York,"oncology,healthcare,imaging technology,cancer therapies,Pay per result,cancer,cancer detection",,True
1454328,FIT,We help you start your career - Fit.ie,Jobs Recruitment,Education,4,"7A Bellevue Ind. Est, Glasnevin, Co. Dublin, 11, Ireland",,,,Ireland,Glasnevin,,,True
1210650,FIT,FIT’s mission is to build an inclusive Smart Economy,,,3,"Ireland, Glasnevin",,,,Ireland,Glasnevin,,,True
1861875,FLEXITALLIC,Flexitallic - Innovative Gasket and Sealing Solutions,Semiconductors,,2,"United Kingdom, Cleckheaton, Hunsworth Lane",Hunsworth Lane,,BD19 4LN,United Kingdom,Cleckheaton,,,True
1861876,FLEXITALLIC,Flexitallic - Innovative Gasket and Sealing Solutions,Semiconductors,,2,"United Kingdom, Cleckheaton, Hunsworth Lane",Hunsworth Lane,,BD19 4LN,United Kingdom,Cleckheaton,,,True
125606,FSV Payment Systems,Consumer web company providing prepaid technology and stored value processing,,,2,"United States, Jacksonville",,,,United States,Jacksonville,,,True
896253,FSV Payment Systems,,Fintech,,2,"United States, Jacksonville",,,32202,United States,Jacksonville,"Human Resources,Recruitment,mapping,platform,Banking,Delivery,Retail,Navigation,payment",,True
1401017,FableLabs,"Creator of Tales, a platform for episodic and interactive fiction",Media,Gaming,2,"United States, San Francisco",,,,United States,San Francisco,"Freemium,app,platform,SaaS",,True
2025831,FableLabs,Tales: Choose your own story. Reads like a book but plays like a game.,Gaming,,2,"San Francisco, CA, United States",,,94102,United States,San Francisco,,,True
1371389,Fabrica,Fabrica is building a platform to transact on real-estate assets at the speed of software,Real Estate,,2,"United States, San Francisco",,,,United States,San Francisco,"platform,SaaS",,True
2025021,Fabrica,Fabrica - Online Real Estate Transactions,Real Estate,,2,"San Francisco, CA, United States",,,94102,United States,San Francisco,,,True
1449620,Facestore,Creating the most sophisticated technology for the transformation of digital business,Marketing,Enterprise Software,2,"R. Alfredo Allen, 4200 Porto, Portugal",Rua Alfredo Allen,,,Portugal,Porto,Shopping,,True
956751,Facestore,Make your Facebook page an online store E-Commerce,Marketing,,4,"R. Alfredo Allen 455, 4200-135 Porto, Portugal",Rua Alfredo Allen,455,4200-135,Portugal,Porto,"service provider,management consulting,service industry,Information Technology,Risk Management,Shopping",,True
14835,Fantoo,Future of email,Enterprise Software,,2,"THE LIGHTBOX, Willoughby Rd, Bracknell RG12 8FB, United Kingdom",Willoughby Road,,RG12 8,United Kingdom,Bracknell,"User Experience,social network,Collaboration,Analytics,SaaS,Social,Messaging",,True
1465545,Fantoo,The Single Point of Access for Your Web Apps & Messengers | Fantoo,Telecom,,2,"United Kingdom, Bracknell",,,RG42 1,United Kingdom,Bracknell,"productivity tools,Collaboration,User Experience,Information Technology,app,Analytics,SaaS,Messaging",,True
1451221,FarPay,Provides plug-n-play cloud solutions that give businesses access to all types of payment solutions,Fintech,,2,"Applebys Plads, Copenhagen, Denmark",Applebys Plads,,,Denmark,Copenhagen,,,True
904715,FarPay,"Direct integration from accounting system to payment solution, making it easy for the customer to pay",Fintech,,4,"7, Applebys Plads, Copenhagen, Denmark",Applebys Plads,7,,Denmark,Copenhagen,,,True
1314922,Felix Homes,"Felix gives homeowners a guaranteed sale, an upfront cash payment, and an incentive structure that gets them the highest price",Real Estate,,2,"United States, New York",,,,United States,New York,"cryptocurrencies,Real Estate,payment,platform,SaaS",,True
2025228,Felix Homes,Low Commission Nashville Real Estate Agents | Felix Homes,Real Estate,,2,"New York, NY, United States",,,10007,United States,New York,,,True
2027200,Female Founder Space,,,,14,"Werner-Voß-Damm 41, 12101 Berlin, Germany",Werner-Voß-Damm,41,12101,Germany,Berlin,,,True
1512433,Female Founder Space,"For female founders, entrepreneurs and creatives",,,12,"Werner-Voß-Damm 41, 12101 Berlin, Germany",Werner-Voß-Damm,41,,Germany,Berlin,community,,True
1448031,Femtika,Hybrid (additive & subtractive) micro-fabrication tools and services,Energy,,2,"Vilnius, Lithuania",,,,Lithuania,Vilnius,,,True
931894,Femtika,Specializes in hybrid microfabrication technologies: universal tool using femtosecond laser,Semiconductors,,2,"Lithuania, Vilnius, Saulėtekio alėja, 15",Saulėtekio alėja,15,10221,Lithuania,Vilnius,"StartupLithuania,laser technology",,True
949639,Fiagon,Navigation system uses electromagnetic tracking matrix algorithms and the world's first flexible pointer technology,Health,,2,"Neuendorfstraße 23b, 16761 Hennigsdorf Berlin, Germany",Neuendorfstraße,23b,16761,Germany,Hennigsdorf Berlin,"Lead Generation,electromagnetic,Freemium,system engineering,Tracking,Medical Technology,platform,SaaS,Navigation",,True
1465289,Fiagon,Fiagon | Navigation on the Spot,Health,,2,"Germany, Hennigsdorf",,,16761,Germany,Hennigsdorf,,,True
1465029,Figure Eight,High Quality Training Data Platform for ML Models - Figure Eight,Education,Media,2,"United States, San Francisco",,,94102,United States,San Francisco,"on-demand,gig economy,video,platform,SaaS",,True
871846,Figure Eight,Make your data useful | CrowdFlower,Enterprise Software,,2,"United States, San Francisco, Mission Street, 2111",Mission Street,2111,94110,United States,San Francisco,"car,Crowdsourcing,video,platform,Search Engine,Analytics,SaaS,Social",,True
1454229,Financial Risk Solutions,FRS - Home,Fintech,,2,"Ireland, Dublin",,,D01,Ireland,Dublin,"administration,Accounting,Trading,reporting,financial service,Risk Management,regtech compliance",,True
1228008,Financial Risk Solutions,Provide the best and most intuitive technology to anyone involved in investment administration,,,3,"Ireland, Dublin",,,,Ireland,Dublin,,,True
1451937,Finieco,Offering multiple commercial packaging solutions with minimal environmental impact,Marketing,,2,"R. Barracão 500, Santo Tirso, Portugal",Rua Barracão,,,Portugal,Santo Tirso,packaging and containers,,True
1234625,Finieco,Invests in commercial packaging solutions and food on paper,,,3,"Portugal, Santo Tirso",,,4780,Portugal,Santo Tirso,,,True
1448898,Fireworks,Shared office space in a beautiful loft in Berlin,,,12,"Fichtengrund 12A, 12527 Berlin, Germany",Fichtengrund,,,Germany,Berlin,workspace,,True
1776784,Fireworks,,,,14,"Stockholmer Str. 4, 13359 Berlin, Germany",Stockholmer Straße,4,,Germany,Berlin,,,True
906493,Flanders.bio,Cluster organization empowering a life sciences driven network economy.,Health,,2,"Ghent, Belgium",,,,Belgium,Ghent,"network,clustering,Biotechnology",,True
1466306,Flanders.bio,Home | flanders.bio,Health,,2,"Jean-Baptiste de Ghellincklaan 13, 9051 Gent, Belgium",Jean-Baptiste de Ghellincklaan,,,Belgium,Gent,Biotechnology,,True
1428011,Flora Family Foundation,Flora Family Foundation supports public benefit organizations working throughout the world in diverse sectors,,,3,"United States, Menlo Park",,,,United States,Menlo Park,,,True
1693744,Flora Family Foundation,Flora Family Foundation supports public benefit organizations working throughout the world in diverse sectors,Kids,,2,"United States, Menlo Park",,,94025,United States,Menlo Park,,,True
132627,Flowtap,Flowtap - Smart Sales Assistant,,,15,"Germany, Berlin, Michaelkirchstraße, 17/18",Michaelkirchstraße,17/18,,Germany,Berlin,"assistance,smart tech",,True
980602,Flowtap,"Flowtap is your partner for artificial intelligence in marketing, sales & service",Marketing,Enterprise Software,2,"33, Schottenring, 1010 Vienna, Austria",Schottenring,33,1010,Austria,Vienna,"CRM,Analytics,SaaS",,True
2009108,Fogio,FogScreen® projection screen – Walk through magic,Media,,2,"Finland, Kouvola",,,45360,Finland,Kouvola,,,True
1248500,Fogio,FogScreen® projection screen – Walk through magic,Media,Semiconductors,2,"Maalarinpolku 6, 45360 Valkeala, Finland",Maalarinpolku,,,Finland,Valkeala,Visualization,,True
1720558,Fore School of Management,School in new delhi,Education,,4,"India, New Delhi",,,110001,India,New Delhi,,,True
